,2,3,4,5,6,7,8
2020-11-28,0,0,0,0,0,0,0
2020-11-29,0,0,0,0,0,0,0
2020-11-30,0,0,0,0,0,0,0
2020-12-01,0,0,0,0,0,0,0
2020-12-02,0,0,0,0,0,0,0
2020-12-03,0,0,0,0,0,0,0
2020-12-04,0,0,0,0,0,0,0
2020-12-05,0,0,0,0,0,0,0
2020-12-06,0,0,0,0,0,0,0
2020-12-07,0,0,0,0,0,0,0
2020-12-08,0,0,0,0,0,0,0
2020-12-09,0,0,0,0,0,0,0
2020-12-10,0,0,0,0,0,0,0
2020-12-11,0,0,0,0,0,0,0
2020-12-12,0,0,0,0,0,0,0
2020-12-13,0,0,0,0,0,0,0
2020-12-14,0,0,0,0,0,0,0
2020-12-15,0,0,0,0,0,0,0
2020-12-16,0,0,0,0,0,0,0
2020-12-17,0,0,0,0,0,0,0
2020-12-18,0,0,0,0,0,0,0
2020-12-19,0,0,0,0,0,0,0
2020-12-20,0,0,0,0,0,0,0
2020-12-21,0,0,0,0,0,0,0
2020-12-22,0,0,7,0,0,0,0
2020-12-23,0,0,7,0,0,0,0
2020-12-24,7,0,7,0,0,0,0
2020-12-25,7,0,7,0,0,0,0
2020-12-26,7,0,7,0,0,0,0
2020-12-27,7,0,7,0,0,0,0
2020-12-28,7,0,7,0,0,0,0
2020-12-29,7,7,7,7,0,7,0
2020-12-30,7,7,7,7,7,7,0
2020-12-31,7,7,7,7,7,7,0
2021-01-01,7,14,14,7,7,7,7
2021-01-02,7,14,14,7,7,7,7
2021-01-03,7,14,14,7,7,14,7
2021-01-04,7,14,14,7,14,14,7
2021-01-05,7,21,14,7,14,14,7
2021-01-06,7,21,14,14,14,21,14
2021-01-07,7,21,21,14,14,21,14
2021-01-08,7,21,28,14,14,21,14
2021-01-09,7,21,28,14,14,21,14
2021-01-10,7,28,28,14,14,21,14
2021-01-11,7,28,28,14,14,21,21
2021-01-12,14,28,28,21,14,28,21
2021-01-13,14,35,28,28,21,28,28
2021-01-14,28,42,35,28,28,28,28
2021-01-15,35,42,49,35,35,35,28
2021-01-16,35,42,49,35,35,35,28
2021-01-17,35,42,49,35,35,35,28
2021-01-18,35,49,49,42,42,42,35
2021-01-19,42,56,56,49,56,56,49
2021-01-20,63,77,77,63,70,70,63
2021-01-21,77,91,91,77,84,84,77
2021-01-22,91,112,112,91,105,98,98
2021-01-23,91,119,119,98,105,105,98
2021-01-24,98,119,119,98,105,105,105
2021-01-25,119,140,140,112,119,126,126
2021-01-26,140,161,168,133,147,161,161
2021-01-27,168,203,203,161,175,189,210
2021-01-28,203,245,252,189,224,224,252
2021-01-29,252,294,308,231,266,266,315
2021-01-30,252,301,315,238,273,273,322
2021-01-31,259,301,322,245,280,273,329
2021-02-01,343,385,392,294,357,343,392
2021-02-02,420,462,490,357,448,413,462
2021-02-03,518,581,609,448,539,511,574
2021-02-04,616,700,742,539,651,602,658
2021-02-05,721,840,903,623,749,721,770
2021-02-06,735,882,938,644,777,742,798
2021-02-07,742,889,952,658,784,756,798
2021-02-08,882,1064,1106,798,910,889,924
2021-02-09,1050,1232,1288,896,1043,1029,1050
2021-02-10,1190,1379,1421,987,1162,1148,1148
2021-02-11,1267,1484,1554,1050,1239,1225,1232
2021-02-12,1379,1617,1666,1134,1337,1316,1316
2021-02-13,1393,1624,1687,1148,1358,1330,1330
2021-02-14,1393,1631,1694,1155,1365,1330,1330
2021-02-15,1449,1701,1792,1225,1414,1379,1365
2021-02-16,1498,1778,1876,1281,1470,1435,1407
2021-02-17,1561,1876,1974,1351,1533,1498,1428
2021-02-18,1631,1995,2107,1428,1603,1540,1456
2021-02-19,1694,2135,2247,1491,1666,1582,1484
2021-02-20,1694,2142,2254,1491,1673,1582,1484
2021-02-21,1701,2149,2261,1498,1673,1589,1491
2021-02-22,1792,2289,2422,1582,1757,1638,1526
2021-02-23,1876,2457,2583,1659,1827,1687,1554
2021-02-24,1946,2604,2709,1701,1876,1722,1582
2021-02-25,2009,2723,2800,1757,1911,1771,1603
2021-02-26,2058,2800,2877,1813,1946,1799,1617
2021-02-27,2065,2807,2891,1813,1946,1799,1624
2021-02-28,2065,2814,2891,1813,1946,1799,1624
2021-03-01,2121,2926,2975,1855,1988,1834,1645
2021-03-02,2191,3052,3080,1897,2023,1869,1673
2021-03-03,2261,3164,3178,1939,2065,1904,1701
2021-03-04,2331,3276,3297,1988,2107,1939,1736
2021-03-05,2394,3381,3388,2030,2142,1974,1757
2021-03-06,2415,3409,3409,2037,2149,1974,1757
2021-03-07,2415,3409,3423,2044,2149,1981,1757
2021-03-08,2485,3542,3521,2093,2191,2016,1792
2021-03-09,2583,3661,3654,2142,2261,2058,1820
2021-03-10,2667,3787,3794,2184,2303,2100,1848
2021-03-11,2751,3934,3955,2261,2366,2149,1869
2021-03-12,2793,3990,4018,2289,2394,2177,1890
2021-03-13,2793,3997,4025,2289,2401,2177,1890
2021-03-14,2793,3997,4032,2289,2401,2177,1890
2021-03-15,2856,4095,4151,2338,2443,2212,1911
2021-03-16,2912,4165,4228,2373,2485,2240,1932
2021-03-17,2947,4249,4319,2415,2513,2268,1946
2021-03-18,3003,4319,4382,2443,2541,2282,1960
2021-03-19,3045,4382,4459,2478,2562,2303,1974
2021-03-20,3059,4396,4473,2492,2569,2317,1974
2021-03-21,3059,4403,4480,2492,2576,2317,1974
2021-03-22,3108,4459,4536,2520,2597,2345,1988
2021-03-23,3178,4592,4613,2576,2632,2366,2009
2021-03-24,3213,4683,4676,2618,2674,2394,2030
2021-03-25,3241,4746,4725,2639,2695,2415,2044
2021-03-26,3276,4795,4774,2667,2709,2429,2051
2021-03-27,3276,4802,4781,2667,2709,2436,2051
2021-03-28,3276,4802,4781,2674,2709,2436,2051
2021-03-29,3311,4858,4809,2688,2723,2450,2058
2021-03-30,3353,4914,4865,2716,2744,2478,2065
2021-03-31,3381,4991,4921,2737,2765,2499,2079
2021-04-01,3423,5047,4963,2751,2779,2506,2086
2021-04-02,3430,5047,4970,2751,2779,2506,2086
2021-04-03,3430,5047,4970,2758,2779,2506,2086
2021-04-04,3430,5047,4970,2758,2779,2506,2086
2021-04-05,3430,5047,4970,2758,2786,2506,2086
2021-04-06,3444,5068,4991,2772,2793,2520,2093
2021-04-07,3465,5110,5033,2793,2807,2534,2100
2021-04-08,3479,5138,5054,2807,2814,2548,2107
2021-04-09,3493,5159,5082,2814,2821,2555,2114
2021-04-10,3500,5166,5082,2814,2821,2555,2114
2021-04-11,3500,5166,5089,2821,2828,2555,2114
2021-04-12,3514,5187,5103,2835,2835,2562,2121
2021-04-13,3514,5201,5124,2835,2842,2569,2128
2021-04-14,3528,5222,5145,2842,2856,2576,2128
2021-04-15,3535,5250,5159,2856,2856,2590,2135
2021-04-16,3535,5250,5180,2870,2863,2590,2135
2021-04-17,3535,5250,5180,2870,2863,2590,2135
2021-04-18,3535,5250,5180,2870,2863,2590,2135
2021-04-19,3542,5264,5194,2884,2870,2597,2149
2021-04-20,3556,5285,5208,2884,2877,2604,2156
2021-04-21,3556,5292,5222,2898,2891,2611,2163
2021-04-22,3577,5327,5243,2919,2905,2618,2163
2021-04-23,3591,5341,5250,2933,2919,2632,2177
2021-04-24,3591,5341,5250,2933,2919,2632,2177
2021-04-25,3591,5341,5250,2933,2919,2632,2177
2021-04-26,3598,5348,5264,2940,2933,2632,2177
2021-04-27,3605,5355,5278,2940,2933,2639,2184
2021-04-28,3612,5376,5313,2947,2940,2639,2184
2021-04-29,3619,5383,5320,2954,2947,2646,2184
2021-04-30,3626,5397,5341,2961,2954,2653,2191
2021-05-01,3626,5397,5341,2961,2954,2653,2191
2021-05-02,3626,5397,5341,2961,2954,2653,2191
2021-05-03,3626,5404,5355,2961,2961,2653,2191
2021-05-04,3633,5411,5362,2968,2961,2653,2191
2021-05-05,3640,5418,5376,2975,2961,2660,2191
2021-05-06,3647,5432,5383,2975,2968,2667,2198
2021-05-07,3654,5439,5390,2982,2975,2667,2198
2021-05-08,3654,5446,5390,2982,2975,2667,2198
2021-05-09,3654,5446,5397,2982,2975,2667,2198
2021-05-10,3668,5460,5404,2989,2982,2674,2205
2021-05-11,3682,5474,5418,2996,2989,2681,2205
2021-05-12,3703,5495,5446,3010,3003,2688,2212
2021-05-13,3724,5516,5467,3017,3017,2702,2219
2021-05-14,3738,5530,5474,3017,3024,2702,2219
2021-05-15,3738,5530,5474,3017,3024,2702,2219
2021-05-16,3738,5530,5481,3017,3024,2702,2219
2021-05-17,3752,5544,5495,3031,3024,2716,2226
2021-05-18,3766,5558,5509,3038,3031,2723,2233
2021-05-19,3773,5565,5523,3038,3038,2723,2233
total,69734,127624,166642,109501,120323,120820,118433
