,1,2,3,4,5,6
2020-11-28,0,0,0,0,0,0
2020-11-29,0,0,0,0,0,0
2020-11-30,0,0,0,0,0,0
2020-12-01,0,0,0,0,0,0
2020-12-02,0,0,0,0,0,0
2020-12-03,0,0,0,0,0,0
2020-12-04,0,0,0,0,0,0
2020-12-05,0,0,0,0,0,0
2020-12-06,0,0,0,0,0,0
2020-12-07,0,0,0,0,0,0
2020-12-08,0,0,0,0,0,0
2020-12-09,7,0,0,0,0,0
2020-12-10,7,0,0,0,0,0
2020-12-11,7,0,0,0,0,0
2020-12-12,7,0,0,0,0,0
2020-12-13,7,0,0,0,0,0
2020-12-14,7,0,0,0,0,0
2020-12-15,7,0,0,0,0,0
2020-12-16,7,0,0,0,0,0
2020-12-17,14,0,0,0,0,0
2020-12-18,14,0,0,0,0,0
2020-12-19,14,0,0,0,0,0
2020-12-20,14,0,0,0,0,0
2020-12-21,14,0,0,0,0,7
2020-12-22,14,0,0,0,0,7
2020-12-23,14,0,0,0,0,7
2020-12-24,14,0,0,0,0,7
2020-12-25,14,0,0,0,0,7
2020-12-26,14,0,0,0,0,7
2020-12-27,14,0,0,0,0,7
2020-12-28,14,0,0,0,0,7
2020-12-29,14,0,0,0,0,7
2020-12-30,14,0,0,0,0,14
2020-12-31,14,0,0,0,0,14
2021-01-01,14,0,0,0,0,14
2021-01-02,21,0,0,0,0,14
2021-01-03,21,0,0,0,0,14
2021-01-04,21,0,0,0,0,14
2021-01-05,21,0,0,0,0,14
2021-01-06,28,0,0,0,0,14
2021-01-07,28,0,0,0,0,14
2021-01-08,35,0,0,0,0,14
2021-01-09,35,0,0,0,0,14
2021-01-10,35,0,0,0,0,14
2021-01-11,42,0,0,0,0,21
2021-01-12,49,0,0,0,0,28
2021-01-13,49,0,0,0,0,28
2021-01-14,56,0,0,7,0,35
2021-01-15,56,0,0,7,0,35
2021-01-16,63,0,0,7,0,35
2021-01-17,63,0,0,7,0,35
2021-01-18,77,0,0,7,0,35
2021-01-19,77,0,0,7,0,35
2021-01-20,77,0,0,14,0,42
2021-01-21,91,0,0,14,0,42
2021-01-22,98,0,0,14,0,42
2021-01-23,98,0,7,14,0,49
2021-01-24,105,0,7,14,0,56
2021-01-25,105,0,7,14,0,56
2021-01-26,126,0,7,21,0,56
2021-01-27,133,0,7,21,0,70
2021-01-28,140,0,7,21,7,70
2021-01-29,161,0,14,21,7,77
2021-01-30,175,7,14,21,7,84
2021-01-31,175,7,14,21,7,84
2021-02-01,189,7,14,35,7,91
2021-02-02,203,7,21,49,7,105
2021-02-03,217,7,21,49,7,112
2021-02-04,238,7,21,56,7,126
2021-02-05,259,7,21,70,7,140
2021-02-06,266,7,28,70,7,140
2021-02-07,266,7,28,70,7,147
2021-02-08,301,7,28,70,7,175
2021-02-09,350,7,42,77,14,203
2021-02-10,420,7,49,91,21,238
