,1,2,3,4,5
2020-11-28,0,0,0,0,0
2020-11-29,0,0,0,0,0
2020-11-30,0,0,0,0,0
2020-12-01,0,0,0,0,0
2020-12-02,0,0,0,0,0
2020-12-03,0,0,0,0,0
2020-12-04,0,0,0,0,0
2020-12-05,0,0,0,0,0
2020-12-06,0,0,0,0,0
2020-12-07,0,0,0,0,0
2020-12-08,0,0,0,0,0
2020-12-09,0,0,0,7,0
2020-12-10,0,0,0,7,0
2020-12-11,0,0,0,7,0
2020-12-12,0,0,0,7,0
2020-12-13,0,0,0,7,0
2020-12-14,0,0,0,7,0
2020-12-15,0,0,0,7,0
2020-12-16,0,7,0,7,0
2020-12-17,0,7,0,7,7
2020-12-18,0,7,0,7,7
2020-12-19,0,7,0,7,7
2020-12-20,0,7,0,7,7
2020-12-21,0,7,0,7,7
2020-12-22,0,7,0,7,7
2020-12-23,7,7,0,7,7
2020-12-24,7,7,0,7,7
2020-12-25,7,7,0,7,7
2020-12-26,7,7,0,7,7
2020-12-27,7,7,0,7,7
2020-12-28,7,7,0,7,7
2020-12-29,7,14,0,14,7
2020-12-30,7,14,0,14,7
2020-12-31,7,14,0,14,7
2021-01-01,7,14,0,14,7
2021-01-02,7,14,0,14,7
2021-01-03,7,14,0,14,7
2021-01-04,7,14,0,14,7
2021-01-05,7,14,0,14,7
2021-01-06,14,14,0,14,7
2021-01-07,14,14,7,14,7
2021-01-08,21,14,7,14,7
2021-01-09,21,14,7,14,7
2021-01-10,21,14,7,14,7
2021-01-11,21,14,7,14,14
2021-01-12,21,21,7,14,14
2021-01-13,21,21,7,21,14
2021-01-14,21,21,7,21,14
2021-01-15,21,21,7,21,14
2021-01-16,21,21,7,21,14
2021-01-17,21,21,7,21,14
2021-01-18,35,28,14,21,14
2021-01-19,35,28,14,21,14
2021-01-20,35,28,14,21,14
2021-01-21,42,28,14,21,14
2021-01-22,42,28,21,21,14
2021-01-23,42,28,21,28,14
2021-01-24,42,28,21,28,14
2021-01-25,42,35,21,28,21
2021-01-26,49,35,21,28,21
2021-01-27,49,42,21,28,21
2021-01-28,49,42,21,28,21
2021-01-29,56,42,21,35,21
2021-01-30,56,42,21,35,21
2021-01-31,56,42,21,35,21
2021-02-01,56,49,21,35,21
2021-02-02,63,49,28,35,21
2021-02-03,63,49,28,42,21
2021-02-04,70,56,28,42,28
2021-02-05,70,63,35,42,28
2021-02-06,70,63,35,42,28
2021-02-07,70,63,35,42,28
2021-02-08,77,63,35,49,35
2021-02-09,84,70,42,49,35
2021-02-10,84,77,49,49,35
2021-02-11,91,84,56,49,42
2021-02-12,105,98,63,56,42
2021-02-13,112,98,63,56,49
2021-02-14,119,105,63,56,49
2021-02-15,147,119,70,70,56
2021-02-16,175,140,84,84,63
2021-02-17,210,168,98,98,70
2021-02-18,245,189,119,112,77
2021-02-19,266,210,126,126,91
2021-02-20,273,210,133,126,91
2021-02-21,273,210,133,126,91
2021-02-22,308,238,154,140,98
2021-02-23,343,280,196,154,112
2021-02-24,378,315,224,175,126
2021-02-25,427,336,245,182,133
2021-02-26,448,357,259,196,147
2021-02-27,455,357,259,196,147
2021-02-28,455,357,259,203,147
2021-03-01,483,378,280,224,154
2021-03-02,518,413,315,252,161
2021-03-03,553,455,350,280,182
2021-03-04,595,483,378,301,189
2021-03-05,644,518,399,315,203
2021-03-06,644,525,399,322,203
2021-03-07,644,525,399,322,203
2021-03-08,679,560,420,343,224
2021-03-09,756,623,469,378,252
2021-03-10,861,714,546,434,294
2021-03-11,980,826,665,518,364
2021-03-12,1162,994,819,637,448
2021-03-13,1190,1029,847,665,476
2021-03-14,1211,1043,861,672,483
2021-03-15,1477,1288,1057,812,623
2021-03-16,1785,1603,1316,1022,826
2021-03-17,2233,1988,1708,1309,1015
2021-03-18,2541,2282,2002,1568,1225
2021-03-19,2884,2548,2226,1820,1435
2021-03-20,2947,2639,2282,1869,1491
2021-03-21,2982,2660,2310,1904,1505
2021-03-22,3304,3017,2590,2128,1722
2021-03-23,3780,3444,2863,2338,1904
2021-03-24,4130,3766,3129,2513,2072
2021-03-25,4375,3990,3332,2653,2177
2021-03-26,4585,4158,3500,2772,2268
2021-03-27,4620,4200,3521,2786,2282
2021-03-28,4627,4207,3528,2793,2296
2021-03-29,4732,4326,3640,2891,2387
2021-03-30,4865,4445,3731,2947,2450
2021-03-31,5033,4543,3829,3017,2513
2021-04-01,5159,4655,3913,3087,2569
2021-04-02,5173,4669,3927,3108,2576
2021-04-03,5187,4676,3927,3122,2583
2021-04-04,5187,4676,3941,3136,2597
2021-04-05,5194,4683,3941,3143,2604
2021-04-06,5327,4865,4081,3234,2660
2021-04-07,5467,4998,4179,3311,2723
2021-04-08,5607,5124,4249,3367,2793
2021-04-09,5733,5201,4319,3444,2856
2021-04-10,5747,5208,4319,3451,2856
2021-04-11,5747,5208,4319,3458,2856
2021-04-12,5831,5313,4410,3535,2884
2021-04-13,5999,5397,4459,3591,2933
2021-04-14,6139,5474,4529,3633,2968
2021-04-15,6223,5572,4585,3682,3003
2021-04-16,6272,5628,4634,3752,3059
2021-04-17,6286,5635,4634,3759,3059
2021-04-18,6286,5635,4634,3759,3059
2021-04-19,6342,5691,4676,3794,3087
2021-04-20,6440,5803,4746,3878,3122
2021-04-21,6489,5852,4781,3899,3150
2021-04-22,6531,5894,4844,3920,3192
2021-04-23,6587,5943,4879,3948,3227
2021-04-24,6594,5943,4879,3948,3227
2021-04-25,6601,5950,4879,3948,3227
2021-04-26,6685,6006,4928,3983,3255
2021-04-27,6769,6062,4970,4025,3283
2021-04-28,6811,6090,4998,4039,3290
2021-04-29,6881,6139,5047,4116,3332
2021-04-30,6944,6209,5103,4151,3353
2021-05-01,6944,6209,5103,4151,3353
2021-05-02,6944,6216,5110,4158,3353
2021-05-03,6951,6223,5110,4158,3353
2021-05-04,7028,6307,5159,4193,3374
2021-05-05,7161,6398,5229,4263,3416
2021-05-06,7217,6461,5250,4284,3437
2021-05-07,7287,6517,5299,4333,3458
2021-05-08,7287,6517,5306,4333,3472
2021-05-09,7294,6517,5306,4333,3472
2021-05-10,7350,6608,5355,4375,3500
2021-05-11,7469,6713,5432,4431,3549
2021-05-12,7525,6790,5467,4452,3563
2021-05-13,7595,6839,5516,4487,3598
2021-05-14,7630,6874,5565,4550,3647
2021-05-15,7644,6888,5565,4550,3654
2021-05-16,7644,6888,5572,4557,3654
2021-05-17,7770,6951,5635,4592,3689
2021-05-18,7812,7007,5670,4620,3724
2021-05-19,7882,7098,5726,4641,3752
2021-05-20,7938,7133,5754,4662,3780
2021-05-21,7980,7203,5775,4669,3794
2021-05-22,7980,7210,5782,4704,3850
2021-05-23,7980,7210,5782,4704,3850
2021-05-24,7980,7217,5789,4704,3850
total,321692,355250,358043,370839,410984
