,F,M
2020-11-28,0,0
2020-11-29,0,0
2020-11-30,0,0
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,0,0
2020-12-09,0,0
2020-12-10,0,0
2020-12-11,0,0
2020-12-12,0,0
2020-12-13,0,0
2020-12-14,0,0
2020-12-15,0,0
2020-12-16,0,0
2020-12-17,0,0
2020-12-18,0,0
2020-12-19,0,0
2020-12-20,0,0
2020-12-21,0,0
2020-12-22,0,0
2020-12-23,0,0
2020-12-24,0,0
2020-12-25,0,0
2020-12-26,0,0
2020-12-27,0,0
2020-12-28,0,0
2020-12-29,0,0
2020-12-30,7,0
2020-12-31,7,0
2021-01-01,7,0
2021-01-02,7,0
2021-01-03,7,0
2021-01-04,14,7
2021-01-05,14,7
2021-01-06,14,7
2021-01-07,14,7
2021-01-08,14,7
2021-01-09,14,7
2021-01-10,14,7
2021-01-11,14,7
2021-01-12,21,14
2021-01-13,21,21
2021-01-14,21,21
2021-01-15,21,21
2021-01-16,21,21
2021-01-17,21,21
2021-01-18,21,21
2021-01-19,28,21
2021-01-20,28,28
2021-01-21,28,28
2021-01-22,28,28
2021-01-23,35,28
2021-01-24,35,28
2021-01-25,35,28
2021-01-26,35,28
2021-01-27,35,35
2021-01-28,35,35
2021-01-29,35,42
2021-01-30,35,42
2021-01-31,35,42
2021-02-01,42,42
2021-02-02,42,42
2021-02-03,49,42
2021-02-04,56,49
2021-02-05,63,49
2021-02-06,63,49
2021-02-07,63,49
2021-02-08,70,56
2021-02-09,77,63
2021-02-10,84,70
2021-02-11,98,70
2021-02-12,112,84
2021-02-13,112,84
2021-02-14,119,91
2021-02-15,140,105
2021-02-16,175,140
2021-02-17,210,161
2021-02-18,252,196
2021-02-19,280,224
2021-02-20,294,231
2021-02-21,294,231
2021-02-22,315,266
2021-02-23,350,301
2021-02-24,392,336
2021-02-25,427,357
2021-02-26,462,371
2021-02-27,462,371
2021-02-28,462,371
2021-03-01,497,399
2021-03-02,539,434
2021-03-03,581,476
2021-03-04,623,511
2021-03-05,672,539
2021-03-06,693,567
2021-03-07,693,567
2021-03-08,749,609
2021-03-09,826,665
2021-03-10,952,742
2021-03-11,1155,945
2021-03-12,1344,1148
2021-03-13,1379,1169
2021-03-14,1386,1183
2021-03-15,1680,1463
2021-03-16,2149,2016
2021-03-17,2625,2576
2021-03-18,3038,3115
2021-03-19,3437,3549
2021-03-20,3493,3612
2021-03-21,3514,3626
2021-03-22,3913,4039
2021-03-23,4396,4592
2021-03-24,4816,4991
2021-03-25,5187,5390
2021-03-26,5446,5733
2021-03-27,5474,5768
2021-03-28,5474,5775
2021-03-29,5705,6118
2021-03-30,5859,6293
2021-03-31,5985,6447
2021-04-01,6090,6594
2021-04-02,6097,6594
2021-04-03,6111,6615
2021-04-04,6111,6615
2021-04-05,6118,6622
2021-04-06,6237,6783
2021-04-07,6405,7098
2021-04-08,6601,7329
2021-04-09,6706,7483
2021-04-10,6713,7490
2021-04-11,6713,7497
2021-04-12,6811,7630
2021-04-13,6888,7714
2021-04-14,6965,7812
2021-04-15,7056,7959
2021-04-16,7133,8120
2021-04-17,7147,8134
2021-04-18,7168,8155
2021-04-19,7238,8253
2021-04-20,7301,8309
2021-04-21,7392,8428
2021-04-22,7490,8589
2021-04-23,7574,8722
2021-04-24,7574,8729
2021-04-25,7581,8736
2021-04-26,7686,8939
2021-04-27,7749,9044
2021-04-28,7826,9142
2021-04-29,7889,9212
2021-04-30,7945,9310
2021-05-01,7952,9310
2021-05-02,7952,9317
2021-05-03,7966,9317
2021-05-04,8022,9373
2021-05-05,8092,9485
2021-05-06,8169,9569
2021-05-07,8225,9674
2021-05-08,8239,9681
2021-05-09,8246,9681
2021-05-10,8309,9744
2021-05-11,8379,9856
2021-05-12,8463,9975
2021-05-13,8561,10157
2021-05-14,8589,10213
2021-05-15,8589,10220
2021-05-16,8596,10227
2021-05-17,8652,10297
2021-05-18,8708,10388
2021-05-19,8743,10430
total,641676,656740
