,F,M
2020-11-28,0,0
2020-11-29,0,0
2020-11-30,0,0
2020-12-01,0,0
2020-12-02,0,0
2020-12-03,0,0
2020-12-04,0,0
2020-12-05,0,0
2020-12-06,0,0
2020-12-07,0,0
2020-12-08,0,0
2020-12-09,0,0
2020-12-10,0,0
2020-12-11,0,0
2020-12-12,0,0
2020-12-13,0,0
2020-12-14,0,0
2020-12-15,0,0
2020-12-16,0,0
2020-12-17,0,0
2020-12-18,0,0
2020-12-19,0,0
2020-12-20,0,0
2020-12-21,0,0
2020-12-22,0,0
2020-12-23,0,0
2020-12-24,0,0
2020-12-25,0,0
2020-12-26,0,0
2020-12-27,0,0
2020-12-28,0,0
2020-12-29,0,0
2020-12-30,7,0
2020-12-31,7,0
2021-01-01,7,0
2021-01-02,7,0
2021-01-03,7,0
2021-01-04,14,7
2021-01-05,14,7
2021-01-06,14,7
2021-01-07,14,7
2021-01-08,14,7
2021-01-09,14,7
2021-01-10,14,7
2021-01-11,14,7
2021-01-12,21,14
2021-01-13,21,21
2021-01-14,21,21
2021-01-15,21,21
2021-01-16,21,21
2021-01-17,21,21
2021-01-18,21,21
2021-01-19,28,21
2021-01-20,28,28
2021-01-21,28,28
2021-01-22,28,28
2021-01-23,35,28
2021-01-24,35,28
2021-01-25,35,28
2021-01-26,35,28
2021-01-27,35,35
2021-01-28,35,35
2021-01-29,35,42
2021-01-30,35,42
2021-01-31,35,42
2021-02-01,42,42
2021-02-02,42,42
2021-02-03,49,42
2021-02-04,56,49
2021-02-05,63,49
2021-02-06,63,49
2021-02-07,63,49
2021-02-08,70,56
2021-02-09,77,63
2021-02-10,84,70
2021-02-11,91,70
2021-02-12,105,84
2021-02-13,112,84
2021-02-14,119,91
2021-02-15,140,105
2021-02-16,168,133
2021-02-17,203,161
2021-02-18,245,196
2021-02-19,280,217
2021-02-20,287,224
2021-02-21,294,231
2021-02-22,315,259
2021-02-23,350,294
2021-02-24,392,329
2021-02-25,420,350
2021-02-26,462,364
2021-02-27,462,364
2021-02-28,462,364
2021-03-01,497,392
2021-03-02,532,427
2021-03-03,574,469
2021-03-04,616,504
2021-03-05,665,532
2021-03-06,693,560
2021-03-07,693,560
2021-03-08,742,602
2021-03-09,826,658
2021-03-10,945,728
2021-03-11,1148,931
2021-03-12,1337,1134
2021-03-13,1372,1162
2021-03-14,1379,1176
2021-03-15,1673,1449
2021-03-16,2142,2002
2021-03-17,2611,2555
2021-03-18,3017,3080
2021-03-19,3416,3514
2021-03-20,3472,3570
2021-03-21,3493,3591
2021-03-22,3892,4004
2021-03-23,4368,4550
2021-03-24,4781,4942
2021-03-25,5152,5334
2021-03-26,5404,5677
2021-03-27,5432,5712
2021-03-28,5432,5712
2021-03-29,5656,6055
2021-03-30,5803,6230
2021-03-31,5929,6384
2021-04-01,6034,6531
2021-04-02,6041,6531
2021-04-03,6055,6545
2021-04-04,6055,6552
2021-04-05,6062,6552
2021-04-06,6181,6720
2021-04-07,6342,7028
2021-04-08,6538,7259
2021-04-09,6643,7406
2021-04-10,6650,7413
2021-04-11,6650,7420
2021-04-12,6741,7553
2021-04-13,6825,7637
2021-04-14,6895,7728
2021-04-15,6986,7875
2021-04-16,7070,8036
2021-04-17,7077,8043
2021-04-18,7098,8064
2021-04-19,7161,8169
2021-04-20,7224,8225
2021-04-21,7322,8337
2021-04-22,7413,8505
2021-04-23,7497,8638
2021-04-24,7497,8638
2021-04-25,7504,8645
2021-04-26,7602,8841
2021-04-27,7672,8946
2021-04-28,7742,9044
2021-04-29,7805,9114
2021-04-30,7861,9212
2021-05-01,7868,9212
2021-05-02,7868,9212
2021-05-03,7882,9219
2021-05-04,7938,9275
2021-05-05,8008,9380
2021-05-06,8085,9464
2021-05-07,8141,9569
2021-05-08,8148,9569
2021-05-09,8162,9576
2021-05-10,8225,9632
2021-05-11,8288,9744
2021-05-12,8372,9863
2021-05-13,8477,10038
2021-05-14,8505,10094
2021-05-15,8505,10101
2021-05-16,8512,10108
2021-05-17,8561,10178
2021-05-18,8617,10262
2021-05-19,8652,10311
2021-05-20,8687,10388
2021-05-21,8708,10409
2021-05-22,8715,10416
2021-05-23,8715,10423
2021-05-24,8799,10514
2021-05-25,8841,10570
2021-05-26,8883,10661
total,641417,656390
