,1,2,3,4,5
2020-11-28,0,0,0,0,0
2020-11-29,0,0,0,0,0
2020-11-30,0,0,0,0,0
2020-12-01,0,0,0,0,0
2020-12-02,0,0,0,0,0
2020-12-03,0,0,0,0,0
2020-12-04,0,0,0,0,0
2020-12-05,0,0,0,0,0
2020-12-06,0,0,0,0,0
2020-12-07,0,0,0,0,0
2020-12-08,0,0,0,0,0
2020-12-09,0,0,0,7,0
2020-12-10,0,0,0,7,0
2020-12-11,0,0,0,7,0
2020-12-12,0,0,0,7,0
2020-12-13,0,0,0,7,0
2020-12-14,0,0,0,7,0
2020-12-15,0,7,0,7,0
2020-12-16,0,7,0,7,0
2020-12-17,0,7,0,7,0
2020-12-18,7,7,0,7,0
2020-12-19,7,7,0,7,0
2020-12-20,7,7,0,7,0
2020-12-21,7,7,0,7,0
2020-12-22,7,7,0,7,0
2020-12-23,7,7,0,7,0
2020-12-24,7,7,0,7,0
2020-12-25,7,7,0,7,0
2020-12-26,7,7,0,7,0
2020-12-27,14,7,0,7,0
2020-12-28,14,7,0,7,0
2020-12-29,14,7,0,7,0
2020-12-30,14,7,0,7,7
2020-12-31,14,7,0,7,7
2021-01-01,14,7,0,7,7
2021-01-02,14,7,0,7,7
2021-01-03,14,7,0,7,7
2021-01-04,14,7,0,7,7
2021-01-05,21,7,0,7,7
2021-01-06,21,14,0,7,7
2021-01-07,28,14,0,7,7
2021-01-08,35,21,0,14,7
2021-01-09,35,21,0,14,7
2021-01-10,35,21,0,14,7
2021-01-11,35,21,0,14,7
2021-01-12,42,21,7,14,7
2021-01-13,49,28,7,14,7
2021-01-14,63,28,7,14,7
2021-01-15,63,28,7,14,14
2021-01-16,63,28,7,14,14
2021-01-17,70,28,7,14,14
2021-01-18,84,35,14,21,14
2021-01-19,91,42,21,21,21
2021-01-20,98,49,21,21,21
2021-01-21,126,63,35,35,21
2021-01-22,147,77,42,42,28
2021-01-23,154,77,56,42,35
2021-01-24,154,77,56,49,35
2021-01-25,168,91,63,56,42
2021-01-26,182,112,77,70,49
2021-01-27,210,133,98,84,56
2021-01-28,245,147,112,98,70
2021-01-29,266,182,140,126,91
2021-01-30,273,189,147,140,105
2021-01-31,280,196,147,140,105
2021-02-01,322,245,196,175,126
2021-02-02,371,308,245,217,147
2021-02-03,427,385,322,273,196
2021-02-04,518,476,399,343,231
2021-02-05,630,602,490,399,294
2021-02-06,651,630,518,413,315
2021-02-07,658,637,518,420,322
2021-02-08,847,840,686,546,441
2021-02-09,1176,1127,938,749,637
2021-02-10,1512,1414,1176,952,833
2021-02-11,1862,1743,1414,1169,1036
2021-02-12,2149,1974,1645,1330,1204
2021-02-13,2177,2002,1673,1351,1225
2021-02-14,2205,2037,1687,1365,1232
2021-02-15,2422,2240,1862,1505,1330
2021-02-16,2604,2422,2037,1645,1449
2021-02-17,2758,2597,2149,1722,1533
2021-02-18,2849,2709,2254,1792,1631
2021-02-19,2919,2793,2338,1848,1680
2021-02-20,2926,2800,2345,1855,1687
2021-02-21,2933,2807,2352,1855,1687
2021-02-22,3017,2891,2443,1911,1743
2021-02-23,3122,2961,2534,1974,1799
2021-02-24,3262,3059,2611,2044,1855
2021-02-25,3325,3122,2681,2107,1918
2021-02-26,3353,3192,2744,2163,1967
2021-02-27,3360,3199,2758,2170,1974
2021-02-28,3360,3199,2758,2170,1981
2021-03-01,3423,3269,2814,2233,2051
2021-03-02,3514,3381,2933,2296,2121
2021-03-03,3591,3479,3052,2366,2170
2021-03-04,3682,3577,3157,2450,2261
2021-03-05,3780,3675,3234,2506,2324
2021-03-06,3780,3682,3248,2513,2331
2021-03-07,3787,3682,3248,2520,2331
2021-03-08,3906,3836,3360,2618,2408
2021-03-09,4060,3948,3465,2716,2499
2021-03-10,4207,4088,3584,2821,2590
2021-03-11,4305,4193,3724,2919,2681
2021-03-12,4403,4305,3815,2996,2793
2021-03-13,4417,4326,3822,3010,2814
2021-03-14,4424,4333,3829,3010,2814
2021-03-15,4550,4466,3927,3094,2884
2021-03-16,4676,4585,4060,3192,2961
2021-03-17,4795,4711,4151,3283,3017
2021-03-18,4886,4809,4242,3360,3087
2021-03-19,4935,4886,4312,3409,3129
2021-03-20,4942,4900,4333,3423,3143
2021-03-21,4949,4907,4340,3437,3157
2021-03-22,5026,5005,4417,3493,3213
2021-03-23,5180,5173,4508,3584,3262
2021-03-24,5285,5250,4585,3661,3304
2021-03-25,5348,5299,4634,3724,3339
2021-03-26,5439,5355,4676,3759,3381
2021-03-27,5460,5369,4683,3766,3381
2021-03-28,5467,5369,4690,3773,3381
2021-03-29,5551,5404,4732,3794,3416
2021-03-30,5593,5439,4767,3822,3451
2021-03-31,5649,5488,4795,3850,3465
2021-04-01,5684,5530,4816,3878,3479
2021-04-02,5684,5530,4823,3885,3486
2021-04-03,5684,5530,4823,3885,3486
2021-04-04,5684,5530,4823,3892,3486
2021-04-05,5691,5530,4823,3892,3486
2021-04-06,5733,5572,4851,3920,3514
2021-04-07,5782,5600,4872,3934,3528
2021-04-08,5824,5621,4893,3976,3556
2021-04-09,5845,5649,4900,3990,3577
2021-04-10,5845,5663,4900,3990,3577
2021-04-11,5845,5663,4900,3990,3577
2021-04-12,5880,5698,4921,4018,3591
2021-04-13,5922,5740,4949,4046,3605
2021-04-14,5950,5768,4977,4060,3612
2021-04-15,5999,5796,4991,4074,3619
2021-04-16,6027,5817,5012,4095,3640
2021-04-17,6027,5817,5012,4102,3640
2021-04-18,6027,5817,5012,4102,3640
2021-04-19,6048,5838,5026,4109,3647
2021-04-20,6076,5866,5040,4116,3654
2021-04-21,6104,5894,5054,4123,3661
2021-04-22,6139,5936,5103,4158,3696
2021-04-23,6167,5964,5117,4165,3710
2021-04-24,6167,5964,5117,4165,3710
2021-04-25,6167,5964,5117,4165,3710
2021-04-26,6223,5992,5138,4179,3724
2021-04-27,6244,6013,5152,4193,3752
2021-04-28,6272,6041,5180,4207,3773
2021-04-29,6286,6062,5187,4221,3773
2021-04-30,6314,6083,5222,4249,3801
2021-05-01,6314,6083,5222,4249,3801
2021-05-02,6314,6083,5222,4249,3801
2021-05-03,6321,6083,5222,4249,3801
2021-05-04,6335,6097,5236,4256,3801
2021-05-05,6384,6125,5250,4270,3822
2021-05-06,6391,6139,5257,4277,3829
2021-05-07,6419,6181,5285,4284,3843
2021-05-08,6419,6181,5285,4291,3850
2021-05-09,6426,6181,5285,4291,3850
2021-05-10,6440,6209,5292,4298,3850
2021-05-11,6503,6244,5327,4312,3864
2021-05-12,6517,6258,5341,4319,3871
2021-05-13,6538,6286,5369,4340,3892
2021-05-14,6580,6314,5376,4354,3906
2021-05-15,6580,6321,5376,4354,3913
2021-05-16,6580,6328,5383,4354,3913
2021-05-17,6594,6335,5404,4368,3913
2021-05-18,6615,6356,5418,4375,3920
2021-05-19,6622,6363,5418,4382,3927
2021-05-20,6636,6384,5432,4396,3948
2021-05-21,6657,6405,5439,4403,3962
2021-05-22,6657,6405,5439,4403,3962
2021-05-23,6657,6405,5439,4403,3962
2021-05-24,6657,6405,5439,4403,3962
total,220577,259224,293846,317303,337491
